Lähdekansio;Tiedostonimi;Tunniste;Koko (KB);Luotu;Muokattu;Koko Tiedostopolku
Kesko vastaus 3.2.2026;2025-06-03_18-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:10;2026-03-23 13:41:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-03_18-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-03_18-30_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-03_18-30_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-04_23-51_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-04_23-51_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-10_20-03_Cp_Cpk_Analyysi_Kohortti1_2025-05-01.pdf.png;.png;158.33;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-10_20-03_Cp_Cpk_Analyysi_Kohortti1_2025-05-01.pdf.png
Kesko vastaus 3.2.2026;2025-06-10_20-03_CV Markus Kaprio  profiilikorttipohja.pdf;.pdf;1684.59;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-10_20-03_CV Markus Kaprio  profiilikorttipohja.pdf
Kesko vastaus 3.2.2026;2025-06-10_20-03_Mittausanalyysi_Kohortti1_2025-05-01.pdf.png;.png;148.79;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-10_20-03_Mittausanalyysi_Kohortti1_2025-05-01.pdf.png
Kesko vastaus 3.2.2026;2025-06-11_12-27_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-11_12-27_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-11_12-30_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-11_12-30_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-11_17-56_FoxBox Framework.png;.png;370.43;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-11_17-56_FoxBox Framework.png
Kesko vastaus 3.2.2026;2025-06-11_17-56_Hitsausvirhe ja kriittiset ongelmat.png;.png;1270.78;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-11_17-56_Hitsausvirhe ja kriittiset ongelmat.png
Kesko vastaus 3.2.2026;2025-06-11_17-56_MIRO master README verkkosivut.pdf;.pdf;204.08;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-11_17-56_MIRO master README verkkosivut.pdf
Kesko vastaus 3.2.2026;2025-06-13_12-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-13_12-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-15_01-43_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:11;2026-03-23 13:41:12;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-15_01-43_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-16_13-39_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:12;2026-03-23 13:41:12;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-16_13-39_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-17_18-14_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:12;2026-03-23 13:41:12;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-17_18-14_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-17_18-14_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:12;2026-03-23 13:41:12;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-17_18-14_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-18_09-27_Outlook-ay4p4qcl.png;.png;5.32;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_09-27_Outlook-ay4p4qcl.png
Kesko vastaus 3.2.2026;2025-06-18_09-27_Outlook-linea.png;.png;0.17;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_09-27_Outlook-linea.png
Kesko vastaus 3.2.2026;2025-06-18_11-49_image001.png;.png;28.15;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_11-49_image001.png
Kesko vastaus 3.2.2026;2025-06-18_12-02_Outlook-gig3zrtn.png;.png;5.32;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_12-02_Outlook-gig3zrtn.png
Kesko vastaus 3.2.2026;2025-06-18_12-02_Outlook-linea.png;.png;0.17;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_12-02_Outlook-linea.png
Kesko vastaus 3.2.2026;2025-06-18_14-36_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:13;2026-03-23 13:41:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_14-36_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-18_14-36_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:13;2026-03-23 13:41:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_14-36_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-18_15-41_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:13;2026-03-23 13:41:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_15-41_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-18_15-41_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:13;2026-03-23 13:41:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_15-41_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-18_15-59_blocked.gif;.gif;0.12;2026-03-23 13:42:43;2026-03-23 13:42:43;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_15-59_blocked.gif
Kesko vastaus 3.2.2026;2025-06-18_15-59_Outlook-gig3zrtn.png;.png;5.32;2026-03-23 13:42:43;2026-03-23 13:42:43;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_15-59_Outlook-gig3zrtn.png
Kesko vastaus 3.2.2026;2025-06-18_15-59_Outlook-linea.png;.png;0.17;2026-03-23 13:42:43;2026-03-23 13:42:43;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_15-59_Outlook-linea.png
Kesko vastaus 3.2.2026;2025-06-18_22-07_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:14;2026-03-23 13:41:14;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_22-07_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-18_22-07_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:14;2026-03-23 13:41:14;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-18_22-07_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-19_13-15_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:14;2026-03-23 13:41:14;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-19_13-15_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-19_13-15_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:14;2026-03-23 13:41:14;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-19_13-15_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-06-27_14-35_Outlook-amnhhykr.png;.png;7.88;2026-03-23 13:40:13;2026-03-23 13:40:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_14-35_Outlook-amnhhykr.png
Kesko vastaus 3.2.2026;2025-06-27_14-35_Outlook-linea.png;.png;0.25;2026-03-23 13:40:13;2026-03-23 13:40:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_14-35_Outlook-linea.png
Kesko vastaus 3.2.2026;2025-06-27_14-55_logo.png;.png;0.59;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_14-55_logo.png
Kesko vastaus 3.2.2026;2025-06-27_15-39_logo.png;.png;0.59;2026-03-23 13:41:15;2026-03-23 13:41:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_15-39_logo.png
Kesko vastaus 3.2.2026;2025-06-27_16-00_Outlook-amnhhykr.png;.png;7.88;2026-03-23 13:41:15;2026-03-23 13:41:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_16-00_Outlook-amnhhykr.png
Kesko vastaus 3.2.2026;2025-06-27_16-00_Outlook-linea.png;.png;0.25;2026-03-23 13:41:15;2026-03-23 13:41:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-27_16-00_Outlook-linea.png
Kesko vastaus 3.2.2026;2025-06-29_12-43_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:41:15;2026-03-23 13:41:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-29_12-43_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-06-29_12-43_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:15;2026-03-23 13:41:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-06-29_12-43_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-07-02_12-37_image.png;.png;8.06;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-02_12-37_image.png
Kesko vastaus 3.2.2026;2025-07-08_11-06_image.png;.png;8.06;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_11-06_image.png
Kesko vastaus 3.2.2026;2025-07-08_14-58_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_14-58_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-07-08_14-58_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_14-58_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-07-08_17-03_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_17-03_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-07-08_17-03_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_17-03_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-07-08_19-27_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png;.png;45.57;2026-03-23 13:44:33;2026-03-23 13:44:33;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_19-27_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png
Kesko vastaus 3.2.2026;2025-07-08_20-23_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png;.png;45.57;2026-03-23 13:44:21;2026-03-23 13:44:21;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_20-23_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png
Kesko vastaus 3.2.2026;2025-07-08_20-23_Kuva 2 sijaisauto.png;.png;31.19;2026-03-23 13:44:21;2026-03-23 13:44:21;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-08_20-23_Kuva 2 sijaisauto.png
Kesko vastaus 3.2.2026;2025-07-10_16-03_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:44:22;2026-03-23 13:44:22;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-10_16-03_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-07-11_10-48_image.png;.png;110.55;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-11_10-48_image.png
Kesko vastaus 3.2.2026;2025-07-18_11-12_K-Auto korjaamotietoa.png;.png;112.88;2026-03-23 13:44:22;2026-03-23 13:44:22;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-18_11-12_K-Auto korjaamotietoa.png
Kesko vastaus 3.2.2026;2025-07-18_12-45_K-Auto korjaamotieto vaihteisto.png;.png;128.15;2026-03-23 13:44:22;2026-03-23 13:44:22;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-18_12-45_K-Auto korjaamotieto vaihteisto.png
Kesko vastaus 3.2.2026;2025-07-18_12-45_K-Auto korjaamotietoa.png;.png;112.88;2026-03-23 13:44:22;2026-03-23 13:44:22;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-18_12-45_K-Auto korjaamotietoa.png
Kesko vastaus 3.2.2026;2025-07-22_10-19_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:44:34;2026-03-23 13:44:34;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-22_10-19_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-07-22_12-50_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf;.pdf;1007.06;2026-03-23 13:42:43;2026-03-23 13:42:43;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-22_12-50_9952770c-3a65-4b93-b618-9e1b1e474aff-001_inquiry-3142967110339410666.pdf
Kesko vastaus 3.2.2026;2025-07-22_12-50_MarkusKaprio_KeskoReklamaatio_22_7_2025.pdf;.pdf;634.15;2026-03-23 13:42:43;2026-03-23 13:42:43;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-07-22_12-50_MarkusKaprio_KeskoReklamaatio_22_7_2025.pdf
Kesko vastaus 3.2.2026;2025-08-04_16-11_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-04_16-11_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-08-04_16-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-04_16-11_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-08-04_16-11_MarkusKaprio_KeskoReklamaatio_4_8_2025.pdf;.pdf;634.15;2026-03-23 13:41:16;2026-03-23 13:41:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-04_16-11_MarkusKaprio_KeskoReklamaatio_4_8_2025.pdf
Kesko vastaus 3.2.2026;2025-08-07_12-24_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-07_12-24_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-08-07_12-24_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg;.jpg;448.83;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-07_12-24_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg
Kesko vastaus 3.2.2026;2025-08-13_19-52_RISKILIITE_syvapurkaus_AudiQ7.pdf;.pdf;3.35;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-13_19-52_RISKILIITE_syvapurkaus_AudiQ7.pdf
Kesko vastaus 3.2.2026;2025-08-14_14-39_RISKILIITE_syvapurkaus_AudiQ7.pdf;.pdf;3.35;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-14_14-39_RISKILIITE_syvapurkaus_AudiQ7.pdf
Kesko vastaus 3.2.2026;2025-08-17_13-33_AUDI 15.2.2025 ja vikailmoitus.jpg;.jpg;104.43;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_AUDI 15.2.2025 ja vikailmoitus.jpg
Kesko vastaus 3.2.2026;2025-08-17_13-33_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-08-17_13-33_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-08-17_13-33_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg;.jpg;448.83;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg
Kesko vastaus 3.2.2026;2025-08-17_13-33_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png;.png;45.57;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png
Kesko vastaus 3.2.2026;2025-08-17_13-33_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg;.jpg;242.23;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg
Kesko vastaus 3.2.2026;2025-08-17_13-33_Santander Osamaksu.pdf;.pdf;143.52;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Santander Osamaksu.pdf
Kesko vastaus 3.2.2026;2025-08-17_13-33_Santander Osamaksutiedot.pdf;.pdf;88.67;2026-03-23 13:41:17;2026-03-23 13:41:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-17_13-33_Santander Osamaksutiedot.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-50_AUDI 15.2.2025 ja vikailmoitus.jpg;.jpg;104.43;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_AUDI 15.2.2025 ja vikailmoitus.jpg
Kesko vastaus 3.2.2026;2025-08-18_10-50_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-50_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-50_blocked.gif;.gif;0.12;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_blocked.gif
Kesko vastaus 3.2.2026;2025-08-18_10-50_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg;.jpg;448.83;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg
Kesko vastaus 3.2.2026;2025-08-18_10-50_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png;.png;45.57;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png
Kesko vastaus 3.2.2026;2025-08-18_10-50_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg;.jpg;242.23;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg
Kesko vastaus 3.2.2026;2025-08-18_10-50_Santander Osamaksu.pdf;.pdf;143.52;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Santander Osamaksu.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-50_Santander Osamaksutiedot.pdf;.pdf;88.67;2026-03-23 13:41:18;2026-03-23 13:41:18;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-50_Santander Osamaksutiedot.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-56_AUDI 15.2.2025 ja vikailmoitus.jpg;.jpg;104.43;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_AUDI 15.2.2025 ja vikailmoitus.jpg
Kesko vastaus 3.2.2026;2025-08-18_10-56_Audi AG.pdf;.pdf;1007.06;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_Audi AG.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-56_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2025-08-18_10-56_blocked.gif;.gif;0.12;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_blocked.gif
Kesko vastaus 3.2.2026;2025-08-18_10-56_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg;.jpg;448.83;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_Kaprio ja RZS-139 Audi Q7 e-Tron.jpg
Kesko vastaus 3.2.2026;2025-08-18_10-56_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png;.png;45.57;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_Kuva 1 korjauskustannus 45 000 1.3.2023 huollosta.png
Kesko vastaus 3.2.2026;2025-08-18_10-56_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg;.jpg;242.23;2026-03-23 13:41:19;2026-03-23 13:41:19;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2025-08-18_10-56_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg
